fips,state,county,cattle_sold,slaughter_sold
40025,OK,CIMARRON,171635.0,
40027,OK,CLEVELAND,7415.0,
40029,OK,COAL,24039.0,
40031,OK,COMANCHE,50895.0,
40033,OK,COTTON,55875.0,
40035,OK,CRAIG,76833.0,1014.0
40037,OK,CREEK,18533.0,
40039,OK,CUSTER,46239.0,829.0
40041,OK,DELAWARE,64341.0,
40043,OK,DEWEY,30698.0,
40045,OK,ELLIS,61039.0,
40047,OK,GARFIELD,42973.0,
40049,OK,GARVIN,41410.0,
40051,OK,GRADY,71444.0,692.0
40053,OK,GRANT,33869.0,
40055,OK,GREER,15127.0,
40057,OK,HARMON,34686.0,
40059,OK,HARPER,108986.0,
40061,OK,HASKELL,32384.0,
40063,OK,HUGHES,36497.0,
40065,OK,JACKSON,19522.0,
40067,OK,JEFFERSON,67477.0,595.0
40069,OK,JOHNSTON,21823.0,
40071,OK,KAY,25573.0,
40073,OK,KINGFISHER,45722.0,399.0
40075,OK,KIOWA,43310.0,
40077,OK,LATIMER,28834.0,
40079,OK,LEFLORE,45115.0,
40081,OK,LINCOLN,33751.0,
40083,OK,LOGAN,24818.0,
40085,OK,LOVE,17914.0,
40087,OK,MCCLAIN,25606.0,477.0
40089,OK,MCCURTAIN,35366.0,
40091,OK,MCINTOSH,36803.0,
40093,OK,MAJOR,63747.0,
40095,OK,MARSHALL,21915.0,
40097,OK,MAYES,44055.0,
40099,OK,MURRAY,18299.0,
40101,OK,MUSKOGEE,38209.0,954.0
40103,OK,NOBLE,36302.0,
40105,OK,NOWATA,46469.0,
40107,OK,OKFUSKEE,21742.0,
40109,OK,OKLAHOMA,6174.0,
40111,OK,OKMULGEE,29734.0,978.0
40113,OK,OSAGE,91539.0,
40115,OK,OTTAWA,26798.0,
40117,OK,PAWNEE,22292.0,
40119,OK,PAYNE,27286.0,
40121,OK,PITTSBURG,43213.0,209.0
40123,OK,PONTOTOC,26191.0,
40125,OK,POTTAWATOMIE,20941.0,
40127,OK,PUSHMATAHA,14789.0,
40129,OK,ROGER MILLS,44518.0,578.0
40131,OK,ROGERS,62910.0,
40133,OK,SEMINOLE,18161.0,863.0
40135,OK,SEQUOYAH,31296.0,
40137,OK,STEPHENS,41424.0,
40139,OK,TEXAS,327553.0,266086.0
40141,OK,TILLMAN,36647.0,
40143,OK,TULSA,6238.0,
40145,OK,WAGONER,16287.0,
40147,OK,WASHINGTON,22525.0,
40149,OK,WASHITA,97671.0,
40151,OK,WOODS,71475.0,1317.0
40153,OK,WOODWARD,49462.0,
41001,OR,BAKER,42763.0,616.0
41003,OR,BENTON,4558.0,
41005,OR,CLACKAMAS,5785.0,
41007,OR,CLATSOP,1543.0,
41009,OR,COLUMBIA,2792.0,108.0
41011,OR,COOS,21433.0,628.0
41013,OR,CROOK,30227.0,1308.0
41015,OR,CURRY,4509.0,
41017,OR,DESCHUTES,8858.0,108.0
41019,OR,DOUGLAS,30043.0,1631.0
41021,OR,GILLIAM,6374.0,
41023,OR,GRANT,19970.0,432.0
41025,OR,HARNEY,61599.0,315.0
41027,OR,HOOD RIVER,411.0,
41029,OR,JACKSON,10731.0,858.0
41031,OR,JEFFERSON,16375.0,532.0
41033,OR,JOSEPHINE,2691.0,100.0
41035,OR,KLAMATH,40071.0,1476.0
41037,OR,LAKE,47985.0,554.0
41039,OR,LANE,19434.0,533.0
41041,OR,LINCOLN,1050.0,
41043,OR,LINN,16251.0,545.0
41045,OR,MALHEUR,189302.0,100661.0
41047,OR,MARION,11416.0,104.0
41049,OR,MORROW,181103.0,
41051,OR,MULTNOMAH,603.0,
41053,OR,POLK,11787.0,
41055,OR,SHERMAN,2061.0,
41057,OR,TILLAMOOK,14533.0,106.0
41059,OR,UMATILLA,45210.0,
41061,OR,UNION,23773.0,
41063,OR,WALLOWA,17559.0,1204.0
41065,OR,WASCO,9424.0,64.0
41067,OR,WASHINGTON,2248.0,
41069,OR,WHEELER,8012.0,
41071,OR,YAMHILL,8355.0,528.0
42001,PA,ADAMS,11176.0,2280.0
42003,PA,ALLEGHENY,475.0,53.0
42005,PA,ARMSTRONG,6120.0,270.0
42007,PA,BEAVER,1990.0,190.0
42009,PA,BEDFORD,18419.0,1879.0
42011,PA,BERKS,32493.0,5632.0
42013,PA,BLAIR,17435.0,1142.0
42015,PA,BRADFORD,20463.0,1497.0
42017,PA,BUCKS,2779.0,126.0
42019,PA,BUTLER,6663.0,1403.0
42021,PA,CAMBRIA,4838.0,566.0
42023,PA,CAMERON,,
42025,PA,CARBON,564.0,
42027,PA,CENTRE,14426.0,689.0
42029,PA,CHESTER,14710.0,2995.0
42031,PA,CLARION,25417.0,149.0
42033,PA,CLEARFIELD,1856.0,201.0
42035,PA,CLINTON,14518.0,1895.0
42037,PA,COLUMBIA,2561.0,
42039,PA,CRAWFORD,23904.0,1341.0
42041,PA,CUMBERLAND,26066.0,3871.0
42043,PA,DAUPHIN,5507.0,831.0
42047,PA,ELK,1005.0,78.0
42049,PA,ERIE,3368.0,810.0
42051,PA,FAYETTE,6934.0,501.0
42053,PA,FOREST,310.0,
42055,PA,FRANKLIN,57253.0,4735.0
42057,PA,FULTON,6059.0,560.0
42059,PA,GREENE,5707.0,82.0
42061,PA,HUNTINGDON,15975.0,1985.0
42063,PA,INDIANA,9317.0,1896.0
42065,PA,JEFFERSON,5533.0,1666.0
42067,PA,JUNIATA,9677.0,609.0
42069,PA,LACKAWANNA,1204.0,226.0
42071,PA,LANCASTER,113474.0,30967.0
42073,PA,LAWRENCE,5111.0,183.0
42075,PA,LEBANON,25333.0,3842.0
42077,PA,LEHIGH,1634.0,611.0
42079,PA,LUZERNE,656.0,92.0
42081,PA,LYCOMING,4830.0,737.0
42083,PA,MCKEAN,1163.0,322.0
42085,PA,MERCER,6718.0,797.0
42087,PA,MIFFLIN,8512.0,700.0
42089,PA,MONROE,109.0,
42091,PA,MONTGOMERY,2183.0,
42093,PA,MONTOUR,3123.0,174.0
42095,PA,NORTHAMPTON,4590.0,162.0
42097,PA,NORTHUMBERLAND,8283.0,2105.0
42099,PA,PERRY,16369.0,4483.0
42101,PA,PHILADELPHIA,,
42103,PA,PIKE,94.0,
42105,PA,POTTER,8191.0,56.0
42107,PA,SCHUYLKILL,4615.0,1889.0
42109,PA,SNYDER,10574.0,876.0
42111,PA,SOMERSET,19173.0,685.0
42113,PA,SULLIVAN,502.0,
42115,PA,SUSQUEHANNA,8299.0,371.0
42117,PA,TIOGA,8260.0,804.0
42119,PA,UNION,10704.0,2549.0
42121,PA,VENANGO,1720.0,189.0
42123,PA,WARREN,2062.0,
42125,PA,WASHINGTON,10352.0,304.0
42127,PA,WAYNE,3554.0,528.0
42129,PA,WESTMORELAND,9522.0,1610.0
42131,PA,WYOMING,1776.0,
42133,PA,YORK,30128.0,6966.0
44001,RI,BRISTOL,54.0,
44003,RI,KENT,88.0,
44005,RI,NEWPORT,393.0,
44007,RI,PROVIDENCE,382.0,
44009,RI,WASHINGTON,482.0,
45001,SC,ABBEVILLE,6895.0,
45003,SC,AIKEN,4460.0,
45005,SC,ALLENDALE,3340.0,
45007,SC,ANDERSON,16275.0,
45009,SC,BAMBERG,2537.0,
45011,SC,BARNWELL,1073.0,
45013,SC,BEAUFORT,176.0,
45015,SC,BERKELEY,190.0,
45017,SC,CALHOUN,886.0,
45019,SC,CHARLESTON,609.0,
45021,SC,CHEROKEE,3642.0,
45023,SC,CHESTER,7184.0,
45025,SC,CHESTERFIELD,3842.0,
45027,SC,CLARENDON,1303.0,
45029,SC,COLLETON,2037.0,
45031,SC,DARLINGTON,1228.0,
45033,SC,DILLON,1577.0,
45035,SC,DORCHESTER,803.0,
45037,SC,EDGEFIELD,2225.0,
45039,SC,FAIRFIELD,1628.0,
45041,SC,FLORENCE,476.0,
45043,SC,GEORGETOWN,204.0,
45045,SC,GREENVILLE,1716.0,
45047,SC,GREENWOOD,3982.0,
45049,SC,HAMPTON,235.0,
45051,SC,HORRY,1831.0,
45053,SC,JASPER,157.0,
45055,SC,KERSHAW,1621.0,
45057,SC,LANCASTER,5184.0,
45059,SC,LAURENS,8686.0,
45061,SC,LEE,980.0,
45063,SC,LEXINGTON,2042.0,
45065,SC,MCCORMICK,941.0,
45067,SC,MARION,760.0,
45069,SC,MARLBORO,1144.0,
45071,SC,NEWBERRY,13605.0,
45073,SC,OCONEE,5034.0,
45075,SC,ORANGEBURG,2772.0,
45077,SC,PICKENS,2532.0,
45079,SC,RICHLAND,970.0,
45081,SC,SALUDA,13334.0,
45083,SC,SPARTANBURG,4375.0,
45085,SC,SUMTER,2113.0,
45087,SC,UNION,3471.0,
45089,SC,WILLIAMSBURG,735.0,
45091,SC,YORK,6692.0,
46003,SD,AURORA,26177.0,5663.0
46005,SD,BEADLE,48985.0,18829.0
46007,SD,BENNETT,33066.0,
46009,SD,BON HOMME,30812.0,20045.0
46011,SD,BROOKINGS,53939.0,19187.0
46013,SD,BROWN,40288.0,15193.0
46015,SD,BRULE,44219.0,13146.0
46017,SD,BUFFALO,17414.0,8434.0
46019,SD,BUTTE,55279.0,1153.0
46021,SD,CAMPBELL,32768.0,
46023,SD,CHARLES MIX,53789.0,20531.0
46025,SD,CLARK,35165.0,5835.0
46027,SD,CLAY,4527.0,1120.0
46029,SD,CODINGTON,33505.0,12510.0
46031,SD,CORSON,65576.0,
46033,SD,CUSTER,22124.0,503.0
46035,SD,DAVISON,12413.0,643.0
46037,SD,DAY,11662.0,802.0
46039,SD,DEUEL,42497.0,24095.0
46041,SD,DEWEY,47332.0,1130.0
46043,SD,DOUGLAS,34846.0,12428.0
46045,SD,EDMUNDS,39381.0,22280.0
46047,SD,FALL RIVER,86858.0,
46049,SD,FAULK,31830.0,1832.0
46051,SD,GRANT,46389.0,16485.0
46053,SD,GREGORY,39545.0,6180.0
46055,SD,HAAKON,45616.0,3930.0
46057,SD,HAMLIN,31624.0,6231.0
46059,SD,HAND,38499.0,5219.0
46061,SD,HANSON,12525.0,918.0
46063,SD,HARDING,53183.0,239.0
46065,SD,HUGHES,17456.0,
46067,SD,HUTCHINSON,36705.0,16625.0
46069,SD,HYDE,31958.0,
46071,SD,JACKSON,40134.0,
46073,SD,JERAULD,21428.0,9005.0
46075,SD,JONES,26618.0,154.0
46077,SD,KINGSBURY,32857.0,12761.0
46079,SD,LAKE,26705.0,7633.0
46081,SD,LAWRENCE,12885.0,167.0
46083,SD,LINCOLN,17050.0,8477.0
46085,SD,LYMAN,31158.0,1209.0
46087,SD,MCCOOK,18376.0,3535.0
46089,SD,MCPHERSON,36483.0,5197.0
46091,SD,MARSHALL,71588.0,17066.0
46093,SD,MEADE,86552.0,1545.0
46095,SD,MELLETTE,40715.0,
46097,SD,MINER,22935.0,4199.0
46099,SD,MINNEHAHA,54060.0,15661.0
46101,SD,MOODY,35542.0,7123.0
46102,SD,OGLALA LAKOTA,32449.0,1020.0
46103,SD,PENNINGTON,40175.0,901.0
46105,SD,PERKINS,61163.0,
46107,SD,POTTER,13698.0,
46109,SD,ROBERTS,20767.0,1729.0
46111,SD,SANBORN,23762.0,8747.0
46115,SD,SPINK,58245.0,27398.0
46117,SD,STANLEY,24067.0,
46119,SD,SULLY,33603.0,
46121,SD,TODD,32829.0,
46123,SD,TRIPP,102193.0,41096.0
46125,SD,TURNER,41487.0,10864.0
46127,SD,UNION,20995.0,11205.0
46129,SD,WALWORTH,12404.0,
46135,SD,YANKTON,25530.0,11044.0
46137,SD,ZIEBACH,35156.0,
47001,TN,ANDERSON,3284.0,63.0
47003,TN,BEDFORD,24014.0,2095.0
47005,TN,BENTON,1849.0,112.0
47007,TN,BLEDSOE,10283.0,
47009,TN,BLOUNT,18761.0,9070.0
47011,TN,BRADLEY,11368.0,
47013,TN,CAMPBELL,2773.0,101.0
47015,TN,CANNON,5484.0,60.0
47017,TN,CARROLL,3883.0,
47019,TN,CARTER,5045.0,
47021,TN,CHEATHAM,2680.0,
47023,TN,CHESTER,5660.0,712.0
47025,TN,CLAIBORNE,13540.0,195.0
47027,TN,CLAY,6611.0,
47029,TN,COCKE,4601.0,162.0
47031,TN,COFFEE,12545.0,1128.0
47033,TN,CROCKETT,1731.0,199.0
47035,TN,CUMBERLAND,14798.0,52.0
47037,TN,DAVIDSON,1555.0,
47039,TN,DECATUR,4561.0,65.0
47041,TN,DE KALB,7017.0,
47043,TN,DICKSON,7518.0,118.0
47045,TN,DYER,3825.0,52.0
47047,TN,FAYETTE,9746.0,
47049,TN,FENTRESS,33722.0,2606.0
47051,TN,FRANKLIN,7296.0,
47053,TN,GIBSON,7374.0,1230.0
47055,TN,GILES,33751.0,469.0
47057,TN,GRAINGER,10732.0,238.0
47059,TN,GREENE,28045.0,460.0
47061,TN,GRUNDY,2572.0,170.0
47063,TN,HAMBLEN,7422.0,164.0
47065,TN,HAMILTON,4409.0,115.0
47067,TN,HANCOCK,5746.0,
47069,TN,HARDEMAN,3814.0,
47071,TN,HARDIN,5870.0,77.0
47073,TN,HAWKINS,11481.0,116.0
47075,TN,HAYWOOD,,
47077,TN,HENDERSON,7821.0,362.0
47079,TN,HENRY,5632.0,382.0
47081,TN,HICKMAN,8006.0,150.0
47083,TN,HOUSTON,5814.0,
47085,TN,HUMPHREYS,10023.0,
47087,TN,JACKSON,4205.0,88.0
47089,TN,JEFFERSON,10446.0,409.0
47091,TN,JOHNSON,2492.0,40.0
47093,TN,KNOX,4267.0,194.0
47095,TN,LAKE,,
47097,TN,LAUDERDALE,8167.0,
47099,TN,LAWRENCE,24589.0,230.0
47101,TN,LEWIS,1528.0,135.0
47103,TN,LINCOLN,47857.0,648.0
47105,TN,LOUDON,10878.0,948.0
47107,TN,MCMINN,10777.0,54.0
47109,TN,MCNAIRY,3356.0,44.0
47111,TN,MACON,10946.0,73.0
47113,TN,MADISON,3190.0,
47115,TN,MARION,2864.0,75.0
47117,TN,MARSHALL,13971.0,
47119,TN,MAURY,18867.0,628.0
47121,TN,MEIGS,5531.0,
47123,TN,MONROE,13366.0,1898.0
47125,TN,MONTGOMERY,10207.0,77.0
47127,TN,MOORE,13500.0,282.0
47129,TN,MORGAN,5200.0,86.0
47131,TN,OBION,5230.0,
47133,TN,OVERTON,21428.0,244.0
47135,TN,PERRY,1346.0,
47137,TN,PICKETT,4447.0,
47139,TN,POLK,2425.0,152.0
47141,TN,PUTNAM,7952.0,59.0
47143,TN,RHEA,6404.0,
47145,TN,ROANE,2988.0,65.0
47147,TN,ROBERTSON,27643.0,133.0
47149,TN,RUTHERFORD,8883.0,107.0
47151,TN,SCOTT,843.0,68.0
47153,TN,SEQUATCHIE,6812.0,
47155,TN,SEVIER,3763.0,
47157,TN,SHELBY,989.0,
47159,TN,SMITH,10182.0,427.0
47161,TN,STEWART,2324.0,225.0
47163,TN,SULLIVAN,10993.0,41.0
47165,TN,SUMNER,14162.0,457.0
47167,TN,TIPTON,2250.0,72.0
47169,TN,TROUSDALE,3812.0,84.0
47171,TN,UNICOI,193.0,
47173,TN,UNION,4902.0,230.0
47175,TN,VAN BUREN,3471.0,
47177,TN,WARREN,46926.0,136.0
47179,TN,WASHINGTON,20044.0,696.0
47181,TN,WAYNE,13899.0,
47183,TN,WEAKLEY,10274.0,129.0
47185,TN,WHITE,15644.0,732.0
47187,TN,WILLIAMSON,10486.0,
47189,TN,WILSON,13333.0,392.0
48001,TX,ANDERSON,27387.0,
48003,TX,ANDREWS,4527.0,
48005,TX,ANGELINA,5904.0,
48007,TX,ARANSAS,,
48009,TX,ARCHER,48632.0,
48011,TX,ARMSTRONG,36053.0,
48013,TX,ATASCOSA,50533.0,
48015,TX,AUSTIN,44223.0,
48017,TX,BAILEY,141907.0,
48019,TX,BANDERA,2648.0,
48021,TX,BASTROP,34279.0,
48023,TX,BAYLOR,37611.0,529.0
48025,TX,BEE,18653.0,
48027,TX,BELL,34828.0,
48029,TX,BEXAR,20351.0,
48031,TX,BLANCO,10765.0,
48033,TX,BORDEN,9077.0,
48035,TX,BOSQUE,36180.0,910.0
48037,TX,BOWIE,40677.0,1397.0
48039,TX,BRAZORIA,26140.0,
48041,TX,BRAZOS,40798.0,
48043,TX,BREWSTER,17573.0,
48045,TX,BRISCOE,44587.0,
48047,TX,BROOKS,18769.0,
48049,TX,BROWN,21492.0,
48051,TX,BURLESON,41808.0,
48053,TX,BURNET,18918.0,
48055,TX,CALDWELL,18494.0,
48057,TX,CALHOUN,10712.0,
48059,TX,CALLAHAN,19820.0,911.0
48061,TX,CAMERON,3974.0,
48063,TX,CAMP,15681.0,
48065,TX,CARSON,10214.0,
48067,TX,CASS,8812.0,
48069,TX,CASTRO,803403.0,564614.0
48071,TX,CHAMBERS,15690.0,1007.0
48073,TX,CHEROKEE,29138.0,795.0
48075,TX,CHILDRESS,8393.0,
48077,TX,CLAY,62051.0,
48079,TX,COCHRAN,,
48081,TX,COKE,9061.0,
48083,TX,COLEMAN,35093.0,4200.0
48085,TX,COLLIN,29315.0,
48087,TX,COLLINGSWORTH,9509.0,
48089,TX,COLORADO,30031.0,
48091,TX,COMAL,3684.0,
48093,TX,COMANCHE,96496.0,
48095,TX,CONCHO,14276.0,
48097,TX,COOKE,63806.0,7632.0
48099,TX,CORYELL,54096.0,
48101,TX,COTTLE,13286.0,1715.0
48103,TX,CRANE,1909.0,
48105,TX,CROCKETT,15933.0,
48107,TX,CROSBY,7503.0,
48109,TX,CULBERSON,16120.0,
48111,TX,DALLAM,489921.0,249085.0
48113,TX,DALLAS,6353.0,
48115,TX,DAWSON,2423.0,
48117,TX,DEAF SMITH,966156.0,636449.0
48119,TX,DELTA,6997.0,
48121,TX,DENTON,15101.0,
48123,TX,DE WITT,36600.0,
48125,TX,DICKENS,13534.0,
48127,TX,DIMMIT,4524.0,
48129,TX,DONLEY,43239.0,
48131,TX,DUVAL,18062.0,
48133,TX,EASTLAND,31594.0,
48135,TX,ECTOR,3640.0,
48137,TX,EDWARDS,6956.0,
48139,TX,ELLIS,23059.0,
48141,TX,EL PASO,5023.0,
48143,TX,ERATH,109958.0,
48145,TX,FALLS,161122.0,
48147,TX,FANNIN,45358.0,5097.0
48149,TX,FAYETTE,65576.0,
48151,TX,FISHER,22771.0,
48153,TX,FLOYD,54526.0,
48155,TX,FOARD,11553.0,
48157,TX,FORT BEND,16813.0,
48159,TX,FRANKLIN,25920.0,
48161,TX,FREESTONE,44972.0,
48163,TX,FRIO,60491.0,
48165,TX,GAINES,4554.0,
48167,TX,GALVESTON,2358.0,
48169,TX,GARZA,6391.0,
48171,TX,GILLESPIE,20719.0,2295.0
48173,TX,GLASSCOCK,7175.0,
48175,TX,GOLIAD,24598.0,
48177,TX,GONZALES,128743.0,
48179,TX,GRAY,108764.0,
48181,TX,GRAYSON,34219.0,
48183,TX,GREGG,1677.0,
48185,TX,GRIMES,75509.0,
48187,TX,GUADALUPE,21715.0,
48189,TX,HALE,152466.0,
48191,TX,HALL,7857.0,
48193,TX,HAMILTON,47230.0,1222.0
48195,TX,HANSFORD,395478.0,354746.0
48197,TX,HARDEMAN,18194.0,
48199,TX,HARDIN,2036.0,
48201,TX,HARRIS,10410.0,
48203,TX,HARRISON,9622.0,
48205,TX,HARTLEY,580789.0,492426.0
48207,TX,HASKELL,13506.0,
48209,TX,HAYS,2780.0,
48211,TX,HEMPHILL,84426.0,
48213,TX,HENDERSON,32185.0,168.0
48215,TX,HIDALGO,19204.0,
48217,TX,HILL,29198.0,
48219,TX,HOCKLEY,4896.0,
48221,TX,HOOD,9577.0,
48223,TX,HOPKINS,60852.0,
48225,TX,HOUSTON,54140.0,482.0
48227,TX,HOWARD,6595.0,
48229,TX,HUDSPETH,9164.0,
48231,TX,HUNT,34940.0,
48233,TX,HUTCHINSON,17480.0,
48235,TX,IRION,8156.0,
48237,TX,JACK,35733.0,
48239,TX,JACKSON,27041.0,
48241,TX,JASPER,4286.0,
48243,TX,JEFF DAVIS,15544.0,
48245,TX,JEFFERSON,22928.0,
48247,TX,JIM HOGG,9078.0,
48249,TX,JIM WELLS,24474.0,
48251,TX,JOHNSON,19940.0,
48253,TX,JONES,54655.0,
48255,TX,KARNES,37136.0,
48257,TX,KAUFMAN,29146.0,
48259,TX,KENDALL,6232.0,
48261,TX,KENEDY,20608.0,
48263,TX,KENT,7151.0,
48265,TX,KERR,5351.0,
48267,TX,KIMBLE,5947.0,
48269,TX,KING,12370.0,
48271,TX,KINNEY,2910.0,
48273,TX,KLEBERG,28408.0,
48275,TX,KNOX,10001.0,
48277,TX,LAMAR,46747.0,
48279,TX,LAMB,214873.0,
48281,TX,LAMPASAS,17097.0,
48283,TX,LA SALLE,6492.0,
48285,TX,LAVACA,58429.0,
48287,TX,LEE,74158.0,372.0
48289,TX,LEON,55349.0,
48291,TX,LIBERTY,21124.0,
48293,TX,LIMESTONE,52371.0,1112.0
48295,TX,LIPSCOMB,41645.0,
48297,TX,LIVE OAK,12680.0,572.0
48299,TX,LLANO,22532.0,300.0
48301,TX,LOVING,1484.0,
48303,TX,LUBBOCK,52960.0,
48305,TX,LYNN,5205.0,
48307,TX,MCCULLOCH,15047.0,
48309,TX,MCLENNAN,69496.0,541.0
48311,TX,MCMULLEN,8711.0,
48313,TX,MADISON,20659.0,
48315,TX,MARION,1910.0,
48317,TX,MARTIN,2385.0,
48319,TX,MASON,27211.0,
48321,TX,MATAGORDA,29735.0,
48323,TX,MAVERICK,24148.0,
48325,TX,MEDINA,27115.0,
48327,TX,MENARD,11962.0,
48329,TX,MIDLAND,4096.0,
48331,TX,MILAM,66469.0,1229.0
48333,TX,MILLS,25058.0,
48335,TX,MITCHELL,19626.0,
48337,TX,MONTAGUE,46160.0,
48339,TX,MONTGOMERY,8410.0,
48341,TX,MOORE,219358.0,
48343,TX,MORRIS,5640.0,
48345,TX,MOTLEY,9389.0,
48347,TX,NACOGDOCHES,26844.0,
48349,TX,NAVARRO,46890.0,
48351,TX,NEWTON,1683.0,
48353,TX,NOLAN,17377.0,
48355,TX,NUECES,3517.0,
48357,TX,OCHILTREE,,
48359,TX,OLDHAM,50884.0,
48361,TX,ORANGE,3240.0,
48363,TX,PALO PINTO,41077.0,
48365,TX,PANOLA,14239.0,178.0
48367,TX,PARKER,26282.0,
48369,TX,PARMER,511630.0,401407.0
48371,TX,PECOS,16898.0,992.0
48373,TX,POLK,6253.0,
48375,TX,POTTER,38137.0,410.0
48377,TX,PRESIDIO,27914.0,
48379,TX,RAINS,9960.0,
48381,TX,RANDALL,412425.0,281110.0
48383,TX,REAGAN,7096.0,
48385,TX,REAL,1692.0,
48387,TX,RED RIVER,54912.0,
48389,TX,REEVES,6897.0,
48391,TX,REFUGIO,10934.0,
48393,TX,ROBERTS,14796.0,
48395,TX,ROBERTSON,53488.0,1440.0
48397,TX,ROCKWALL,1565.0,
48399,TX,RUNNELS,44757.0,1734.0
48401,TX,RUSK,29322.0,
48403,TX,SABINE,2101.0,
48405,TX,SAN AUGUSTINE,4357.0,
48407,TX,SAN JACINTO,6174.0,
48409,TX,SAN PATRICIO,9688.0,
48411,TX,SAN SABA,36506.0,
48413,TX,SCHLEICHER,14422.0,1513.0
48415,TX,SCURRY,6994.0,
48417,TX,SHACKELFORD,14782.0,
48419,TX,SHELBY,22446.0,
48421,TX,SHERMAN,369120.0,278989.0
48423,TX,SMITH,27064.0,
48425,TX,SOMERVELL,3115.0,
48427,TX,STARR,37243.0,
48429,TX,STEPHENS,9650.0,
48431,TX,STERLING,10518.0,
48433,TX,STONEWALL,12884.0,
48435,TX,SUTTON,11505.0,
48437,TX,SWISHER,366985.0,336588.0
48439,TX,TARRANT,8777.0,
48441,TX,TAYLOR,11333.0,
48443,TX,TERRELL,3187.0,
48445,TX,TERRY,7661.0,
48447,TX,THROCKMORTON,31817.0,
48449,TX,TITUS,15303.0,
48451,TX,TOM GREEN,39603.0,
48453,TX,TRAVIS,20947.0,6000.0
48455,TX,TRINITY,7786.0,
48457,TX,TYLER,4300.0,
48459,TX,UPSHUR,22721.0,
48461,TX,UPTON,2141.0,
48463,TX,UVALDE,33267.0,
48465,TX,VAL VERDE,9828.0,
48467,TX,VAN ZANDT,62581.0,744.0
48469,TX,VICTORIA,28772.0,
48471,TX,WALKER,16352.0,
48473,TX,WALLER,20871.0,1533.0
48475,TX,WARD,3375.0,
48477,TX,WASHINGTON,29592.0,
48479,TX,WEBB,30795.0,
48481,TX,WHARTON,31901.0,
48483,TX,WHEELER,69239.0,
48485,TX,WICHITA,21784.0,5262.0
48487,TX,WILBARGER,19956.0,
48489,TX,WILLACY,5463.0,
48491,TX,WILLIAMSON,29687.0,
48493,TX,WILSON,107785.0,51437.0
48495,TX,WINKLER,2431.0,
48497,TX,WISE,48043.0,
48499,TX,WOOD,18543.0,
48501,TX,YOAKUM,4600.0,
48503,TX,YOUNG,24680.0,1991.0
48505,TX,ZAPATA,6310.0,
48507,TX,ZAVALA,27142.0,
49001,UT,BEAVER,10961.0,
49003,UT,BOX ELDER,42006.0,3707.0
49005,UT,CACHE,21994.0,512.0
49007,UT,CARBON,4860.0,342.0
49009,UT,DAGGETT,978.0,
49011,UT,DAVIS,1798.0,
49013,UT,DUCHESNE,25795.0,1066.0
49015,UT,EMERY,8562.0,269.0
49017,UT,GARFIELD,8439.0,
49019,UT,GRAND,1629.0,
49021,UT,IRON,29177.0,
49023,UT,JUAB,8385.0,322.0
49025,UT,KANE,4614.0,
49027,UT,MILLARD,24949.0,2544.0
49029,UT,MORGAN,4163.0,107.0
49031,UT,PIUTE,7658.0,
49033,UT,RICH,22058.0,846.0
49035,UT,SALT LAKE,522.0,
49037,UT,SAN JUAN,9647.0,
49039,UT,SANPETE,30978.0,1852.0
49041,UT,SEVIER,35543.0,
49043,UT,SUMMIT,15088.0,479.0
49045,UT,TOOELE,20166.0,351.0
49047,UT,UINTAH,20768.0,1503.0
49049,UT,UTAH,21886.0,2401.0
49051,UT,WASATCH,4636.0,
49053,UT,WASHINGTON,7135.0,1531.0
49055,UT,WAYNE,7437.0,1506.0
49057,UT,WEBER,10251.0,251.0
50001,VT,ADDISON,16577.0,733.0
50003,VT,BENNINGTON,669.0,
50005,VT,CALEDONIA,7292.0,
50007,VT,CHITTENDEN,2927.0,42.0
50009,VT,ESSEX,366.0,
50011,VT,FRANKLIN,18848.0,381.0
50013,VT,GRAND ISLE,2023.0,
50015,VT,LAMOILLE,1598.0,
50017,VT,ORANGE,5615.0,
50019,VT,ORLEANS,10512.0,145.0
50021,VT,RUTLAND,5508.0,
50023,VT,WASHINGTON,2633.0,
50025,VT,WINDHAM,1506.0,
50027,VT,WINDSOR,2444.0,
51001,VA,ACCOMACK,80.0,
51003,VA,ALBEMARLE,7988.0,
51005,VA,ALLEGHANY,1617.0,
51007,VA,AMELIA,5626.0,484.0
51009,VA,AMHERST,5853.0,
51011,VA,APPOMATTOX,9372.0,
51015,VA,AUGUSTA,47993.0,3599.0
51017,VA,BATH,1559.0,
51019,VA,BEDFORD,17110.0,682.0
51021,VA,BLAND,6918.0,304.0
51023,VA,BOTETOURT,10939.0,422.0
51025,VA,BRUNSWICK,1889.0,109.0
51027,VA,BUCHANAN,177.0,
51029,VA,BUCKINGHAM,6328.0,
51031,VA,CAMPBELL,12526.0,1767.0
51033,VA,CAROLINE,1160.0,281.0
51035,VA,CARROLL,19985.0,1300.0
51036,VA,CHARLES CITY,58.0,
51037,VA,CHARLOTTE,7027.0,
51041,VA,CHESTERFIELD,340.0,
51043,VA,CLARKE,4129.0,42.0
51045,VA,CRAIG,4110.0,
51047,VA,CULPEPER,10225.0,833.0
51049,VA,CUMBERLAND,3902.0,87.0
51051,VA,DICKENSON,395.0,
51053,VA,DINWIDDIE,1850.0,
51057,VA,ESSEX,456.0,
51061,VA,FAUQUIER,14690.0,967.0
51063,VA,FLOYD,13314.0,511.0
